datetime,alert,description,numalerts,undstips,unsrcips
2011-04-15 07:54:37,portscan,TCP Portsweep,1,1,1
2011-04-15 07:54:43,portscan,TCP Distributed Portscan,1,1,1
2011-04-15 07:54:46,portscan,TCP Portscan,1,1,1
2011-04-15 07:54:47,portscan,TCP Portscan,1,1,1
2011-04-15 07:55:02,portscan,TCP Portscan,1,1,1
2011-04-15 07:55:08,portscan,TCP Portscan,2,2,1
2011-04-15 07:55:09,portscan,TCP Portscan,2,1,1
2011-04-15 07:55:30,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 07:55:33,portscan,TCP Distributed Portscan,1,1,1
2011-04-15 07:55:36,portscan,TCP Distributed Portscan,1,1,1
2011-04-15 07:55:39,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 07:55:45,portscan,TCP Distributed Portscan,1,1,1
2011-04-15 07:55:47,portscan,TCP Portscan,1,1,1
2011-04-15 07:56:19,portscan,TCP Portscan,2,2,1
2011-04-15 07:56:37,portscan,TCP Portsweep,1,1,1
2011-04-15 07:56:42,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 07:57:14,portscan,TCP Portscan,2,2,1
2011-04-15 07:57:45,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 07:57:54,portscan,TCP Portscan,2,2,1
2011-04-15 07:58:02,portscan,TCP Distributed Portscan,1,1,1
2011-04-15 08:08:21,portscan,TCP Portscan,1,1,1
2011-04-15 08:08:37,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 08:08:56,portscan,TCP Portsweep,2,1,1
2011-04-15 08:09:09,portscan,TCP Portsweep,1,1,1
2011-04-15 08:09:26,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 08:09:32,portscan,TCP Portsweep,1,1,1
2011-04-15 08:09:37,portscan,TCP Portscan,1,1,1
2011-04-15 08:09:41,portscan,TCP Distributed Portscan,2,2,1
2011-04-15 08:09:42,portscan,TCP Distributed Portscan,4,4,1
2011-04-15 08:09:47,portscan,TCP Portscan,1,1,1
2011-04-15 08:10:21,portscan,TCP Portsweep,1,1,1
2011-04-15 08:10:36,portscan,TCP Portscan,1,1,1
2011-04-15 08:10:49,portscan,TCP Portscan,1,1,1
2011-04-15 08:10:53,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 08:11:00,portscan,TCP Portsweep,1,1,1
2011-04-15 08:11:28,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 08:11:43,portscan,TCP Distributed Portscan,3,3,1
2011-04-15 08:11:44,portscan,TCP Distributed Portscan,1,1,1
2011-04-15 08:12:17,portscan,TCP Portscan,3,2,1
2011-04-15 08:12:24,portscan,TCP Portsweep,1,1,1
2011-04-15 08:12:28,portscan,TCP Portsweep,1,1,1
2011-04-15 08:12:31,portscan,TCP Portscan,1,1,1
2011-04-15 08:12:42,portscan,TCP Portscan,1,1,1
2011-04-15 08:13:19,portscan,TCP Portsweep,2,1,1
2011-04-15 08:13:28,portscan,TCP Portsweep,1,1,1
2011-04-15 08:13:32,portscan,TCP Portsweep,1,1,1
2011-04-15 08:13:38,portscan,TCP Distributed Portscan,1,1,1
2011-04-15 08:14:00,portscan,TCP Portscan,1,1,1
2011-04-15 08:14:05,portscan,TCP Portsweep,1,1,1
2011-04-15 08:14:56,portscan,TCP Portscan,1,1,1
2011-04-15 08:15:00,portscan,TCP Portsweep,1,1,1
2011-04-15 08:15:31,portscan,TCP Portsweep,2,1,1
2011-04-15 08:16:01,portscan,TCP Portscan,1,1,1
2011-04-15 08:16:52,portscan,TCP Portscan,1,1,1
2011-04-15 08:17:13,portscan,TCP Portscan,1,1,1
2011-04-15 08:18:26,portscan,TCP Portscan,1,1,1
2011-04-15 08:19:05,portscan,TCP Portscan,1,1,1
2011-04-15 08:19:47,portscan,TCP Portscan,1,1,1
2011-04-15 08:20:26,portscan,TCP Portscan,1,1,1
2011-04-15 08:20:28,portscan,TCP Portscan,1,1,1
2011-04-15 08:21:07,portscan,TCP Portscan,1,1,1
2011-04-15 08:21:18,portscan,TCP Portscan,1,1,1
2011-04-15 08:21:20,portscan,TCP Portsweep,1,1,1
2011-04-15 08:22:59,portscan,TCP Portscan,1,1,1
2011-04-15 08:23:40,portscan,TCP Portscan,1,1,1
2011-04-15 08:24:35,portscan,TCP Portsweep,2,1,1
2011-04-15 08:24:36,portscan,TCP Portscan,1,1,1
2011-04-15 08:25:42,portscan,TCP Portscan,1,1,1
2011-04-15 08:26:06,portscan,TCP Portscan,1,1,1
2011-04-15 08:26:27,portscan,TCP Portsweep,1,1,1
2011-04-15 08:26:30,portscan,TCP Portsweep,1,1,1
2011-04-15 08:26:34,portscan,TCP Portsweep,1,1,1
2011-04-15 08:26:35,portscan,TCP Portscan,1,1,1
2011-04-15 08:26:38,portscan,TCP Portsweep,1,1,1
2011-04-15 08:26:39,portscan,TCP Portsweep,1,1,1
2011-04-15 08:26:50,portscan,TCP Portsweep,1,1,1
2011-04-15 08:27:06,portscan,TCP Portsweep,1,1,1
2011-04-15 08:27:43,portscan,TCP Portscan,2,2,1
2011-04-15 08:27:45,portscan,TCP Portsweep,1,1,1
2011-04-15 08:28:14,portscan,TCP Portscan,1,1,1
2011-04-15 08:28:15,portscan,TCP Portsweep,1,1,1
2011-04-15 08:28:50,portscan,TCP Portscan,1,1,1
2011-04-15 08:28:52,portscan,TCP Portsweep,1,1,1
2011-04-15 08:28:59,portscan,TCP Portsweep,1,1,1
2011-04-15 08:29:01,portscan,TCP Portsweep,1,1,1
2011-04-15 08:29:03,portscan,TCP Portsweep,1,1,1
2011-04-15 08:29:08,portscan,TCP Portsweep,2,1,1
2011-04-15 08:29:51,portscan,TCP Portsweep,2,1,1
2011-04-15 08:30:04,portscan,TCP Portsweep,1,1,1
2011-04-15 08:30:11,portscan,TCP Portscan,2,2,1
2011-04-15 08:30:13,portscan,TCP Portsweep,1,1,1
2011-04-15 08:30:23,portscan,TCP Portsweep,1,1,1
2011-04-15 08:30:52,portscan,TCP Portsweep,1,1,1
2011-04-15 08:30:56,portscan,TCP Portscan,1,1,1
2011-04-15 08:31:02,portscan,TCP Portsweep,1,1,1
2011-04-15 08:31:07,portscan,TCP Portsweep,1,1,1
2011-04-15 08:31:10,portscan,TCP Portscan,1,1,1
2011-04-15 08:31:30,portscan,TCP Portsweep,1,1,1
2011-04-15 08:31:35,portscan,TCP Portsweep,1,1,1
2011-04-15 08:31:57,portscan,TCP Portscan,1,1,1
2011-04-15 08:32:05,portscan,TCP Portsweep,1,1,1
2011-04-15 08:32:09,portscan,TCP Portscan,2,2,1
2011-04-15 08:32:12,portscan,TCP Portsweep,1,1,1
2011-04-15 08:32:13,portscan,TCP Portsweep,1,1,1
2011-04-15 08:32:23,portscan,TCP Portsweep,1,1,1
2011-04-15 08:32:26,portscan,TCP Portsweep,1,1,1
2011-04-15 08:32:30,portscan,TCP Portsweep,1,1,1
2011-04-15 08:32:31,portscan,TCP Portsweep,1,1,1
2011-04-15 08:33:08,portscan,TCP Portscan,1,1,1
2011-04-15 08:33:10,portscan,TCP Portsweep,2,1,1
2011-04-15 08:33:17,portscan,TCP Portsweep,1,1,1
2011-04-15 08:33:38,portscan,TCP Portsweep,1,1,1
2011-04-15 08:33:39,portscan,TCP Portsweep,1,1,1
2011-04-15 08:33:41,portscan,TCP Portsweep,1,1,1
2011-04-15 08:33:56,portscan,TCP Portsweep,1,1,1
2011-04-15 08:34:01,portscan,TCP Portsweep,1,1,1
2011-04-15 08:34:05,portscan,TCP Portsweep,1,1,1
2011-04-15 08:34:14,portscan,TCP Portsweep,1,1,1
2011-04-15 08:34:20,portscan,TCP Portscan,1,1,1
2011-04-15 08:34:31,portscan,TCP Portscan,1,1,1
2011-04-15 08:34:38,portscan,TCP Portsweep,1,1,1
2011-04-15 08:34:49,portscan,TCP Portsweep,2,2,2
2011-04-15 08:34:51,portscan,TCP Portsweep,1,1,1
2011-04-15 08:35:04,portscan,TCP Portsweep,2,1,2
2011-04-15 08:35:17,portscan,TCP Portsweep,2,1,1
2011-04-15 08:35:25,portscan,TCP Portscan,2,1,2
2011-04-15 08:35:47,portscan,TCP Portsweep,1,1,1
2011-04-15 08:35:54,portscan,TCP Portsweep,1,1,1
2011-04-15 08:36:09,portscan,TCP Portsweep,1,1,1
2011-04-15 08:36:27,portscan,TCP Portsweep,1,1,1
2011-04-15 08:36:38,portscan,TCP Portsweep,3,2,1
2011-04-15 08:36:46,portscan,TCP Portsweep,1,1,1
2011-04-15 08:37:17,portscan,TCP Portsweep,1,1,1
2011-04-15 08:37:28,portscan,TCP Portsweep,1,1,1
2011-04-15 08:37:30,portscan,TCP Portscan,1,1,1
2011-04-15 08:37:38,portscan,TCP Portscan,2,1,1
2011-04-15 08:37:41,portscan,TCP Portsweep,1,1,1
2011-04-15 08:38:01,portscan,TCP Portsweep,1,1,1
2011-04-15 08:38:27,portscan,TCP Portscan,1,1,1
2011-04-15 08:38:29,portscan,TCP Portsweep,1,1,1
2011-04-15 08:38:34,portscan,TCP Portsweep,2,2,2
2011-04-15 08:38:45,portscan,TCP Portsweep,2,2,2
2011-04-15 08:38:52,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:01,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:04,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:06,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:07,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:08,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:13,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:24,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:29,portscan,TCP Portscan,1,1,1
2011-04-15 08:39:33,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:34,portscan,TCP Portscan,1,1,1
2011-04-15 08:39:36,portscan,TCP Portsweep,1,1,1
2011-04-15 08:39:58,portscan,TCP Portsweep,1,1,1
2011-04-15 08:40:02,portscan,TCP Decoy Portscan,1,1,1
2011-04-15 08:40:05,portscan,TCP Portsweep,1,1,1
2011-04-15 08:40:20,portscan,TCP Portsweep,1,1,1
2011-04-15 08:40:31,portscan,TCP Portsweep,1,1,1
2011-04-15 08:40:32,portscan,TCP Portsweep,2,1,1
2011-04-15 08:40:36,portscan,TCP Portsweep,2,1,1
2011-04-15 08:41:00,portscan,TCP Portsweep,1,1,1
2011-04-15 08:41:12,portscan,TCP Portsweep,1,1,1
2011-04-15 08:41:22,portscan,TCP Portsweep,1,1,1
2011-04-15 08:41:30,portscan,TCP Portsweep,1,1,1
2011-04-15 08:41:36,portscan,TCP Portscan,2,1,1
2011-04-15 08:41:39,portscan,TCP Portscan,1,1,1
2011-04-15 08:41:50,portscan,TCP Portsweep,2,1,2
2011-04-15 08:42:08,portscan,TCP Portsweep,1,1,1
2011-04-15 08:42:31,portscan,TCP Portsweep,1,1,1
2011-04-15 08:42:43,portscan,TCP Portsweep,1,1,1
2011-04-15 08:42:44,portscan,TCP Portscan,2,2,1
2011-04-15 08:42:45,portscan,TCP Portscan,1,1,1
2011-04-15 08:42:48,portscan,TCP Portsweep,1,1,1
2011-04-15 08:43:28,portscan,TCP Portsweep,1,1,1
2011-04-15 08:43:29,portscan,TCP Portsweep,1,1,1
2011-04-15 08:43:43,portscan,TCP Portsweep,1,1,1
2011-04-15 08:43:44,portscan,TCP Portscan,1,1,1
2011-04-15 08:43:50,portscan,TCP Portsweep,2,1,1
2011-04-15 08:44:36,portscan,TCP Portsweep,1,1,1
2011-04-15 08:44:46,portscan,TCP Portscan,1,1,1
2011-04-15 08:45:00,portscan,TCP Portscan,1,1,1
2011-04-15 08:45:09,portscan,TCP Portsweep,1,1,1
2011-04-15 08:45:14,portscan,TCP Portsweep,1,1,1
2011-04-15 08:45:36,portscan,TCP Portsweep,1,1,1
2011-04-15 08:45:40,portscan,TCP Portsweep,1,1,1
2011-04-15 08:46:00,portscan,TCP Portscan,3,2,1
2011-04-15 08:47:07,portscan,TCP Portscan,1,1,1
2011-04-15 08:47:11,portscan,TCP Portscan,1,1,1
2011-04-15 08:47:57,portscan,TCP Portscan,2,2,1
2011-04-15 08:48:01,portscan,TCP Portscan,1,1,1
2011-04-15 08:48:56,portscan,TCP Portsweep,1,1,1
2011-04-15 08:49:04,portscan,TCP Portscan,1,1,1
2011-04-15 08:49:14,portscan,TCP Portscan,1,1,1
2011-04-15 08:50:03,portscan,TCP Portscan,1,1,1
2011-04-15 08:50:09,portscan,TCP Portsweep,1,1,1
2011-04-15 08:50:12,portscan,TCP Portscan,1,1,1
2011-04-15 08:50:17,portscan,TCP Portsweep,1,1,1
2011-04-15 08:50:33,portscan,TCP Portsweep,1,1,1
2011-04-15 08:51:04,portscan,TCP Portsweep,1,1,1
2011-04-15 08:51:12,portscan,TCP Portscan,1,1,1
2011-04-15 08:51:39,portscan,TCP Portscan,1,1,1
2011-04-15 08:52:24,portscan,TCP Portsweep,1,1,1
2011-04-15 08:52:38,portscan,TCP Portscan,1,1,1
2011-04-15 08:52:56,portscan,TCP Portscan,1,1,1
2011-04-15 08:53:27,portscan,TCP Portscan,1,1,1
2011-04-15 08:53:51,portscan,TCP Portsweep,1,1,1
2011-04-15 08:53:52,portscan,TCP Portscan,1,1,1
2011-04-15 08:53:57,portscan,TCP Portsweep,1,1,1
2011-04-15 08:54:28,portscan,TCP Portsweep,1,1,1
2011-04-15 08:54:30,portscan,TCP Portscan,1,1,1
2011-04-15 08:54:42,portscan,TCP Portscan,1,1,1
2011-04-15 08:54:46,portscan,TCP Portsweep,1,1,1
2011-04-15 08:55:06,portscan,TCP Portsweep,1,1,1
2011-04-15 08:55:07,portscan,TCP Portsweep,1,1,1
2011-04-15 08:55:20,portscan,TCP Portsweep,1,1,1
2011-04-15 08:55:44,portscan,TCP Portscan,1,1,1
2011-04-15 08:55:59,portscan,TCP Portsweep,1,1,1
2011-04-15 08:56:00,portscan,TCP Portscan,1,1,1
2011-04-15 08:56:05,portscan,TCP Portsweep,1,1,1
2011-04-15 08:56:38,portscan,TCP Portsweep,2,2,2
2011-04-15 08:56:40,portscan,TCP Portscan,1,1,1
2011-04-15 08:56:50,portscan,TCP Portsweep,1,1,1
2011-04-15 08:57:20,portscan,TCP Portsweep,1,1,1
2011-04-15 08:57:44,portscan,TCP Portscan,1,1,1
2011-04-15 08:58:11,portscan,TCP Portscan,1,1,1
2011-04-15 08:58:44,portscan,TCP Portscan,1,1,1
2011-04-15 08:58:52,portscan,TCP Portscan,1,1,1
2011-04-15 08:58:56,portscan,TCP Portsweep,1,1,1
2011-04-15 08:59:15,portscan,TCP Portsweep,1,1,1
2011-04-15 08:59:36,portscan,TCP Portsweep,1,1,1
2011-04-15 08:59:52,portscan,TCP Portscan,1,1,1
2011-04-15 09:00:08,portscan,TCP Portsweep,1,1,1
2011-04-15 09:00:15,portscan,TCP Portscan,1,1,1
2011-04-15 09:00:41,portscan,TCP Portsweep,1,1,1
2011-04-15 09:00:52,portscan,TCP Portscan,1,1,1
2011-04-15 09:01:01,portscan,TCP Portsweep,2,1,1
2011-04-15 09:01:10,portscan,TCP Portsweep,1,1,1
2011-04-15 09:01:39,portscan,TCP Portsweep,1,1,1
2011-04-15 09:01:59,portscan,TCP Portscan,2,2,1
2011-04-15 09:02:11,portscan,TCP Portscan,1,1,1
2011-04-15 09:03:02,portscan,TCP Portscan,1,1,1
2011-04-15 09:03:24,portscan,TCP Portscan,1,1,1
2011-04-15 09:03:32,portscan,TCP Portsweep,1,1,1
2011-04-15 09:03:37,portscan,TCP Portsweep,1,1,1
2011-04-15 09:03:49,portscan,TCP Portsweep,1,1,1
2011-04-15 09:04:04,portscan,TCP Portscan,1,1,1
2011-04-15 09:04:14,portscan,TCP Portsweep,1,1,1
2011-04-15 09:04:16,portscan,TCP Portsweep,1,1,1
2011-04-15 09:04:20,portscan,TCP Portsweep,1,1,1
2011-04-15 09:04:24,portscan,TCP Portscan,1,1,1
2011-04-15 09:04:30,portscan,TCP Portsweep,1,1,1
2011-04-15 09:05:17,portscan,TCP Portsweep,1,1,1
2011-04-15 09:05:21,portscan,TCP Portsweep,1,1,1
2011-04-15 09:05:22,portscan,TCP Portscan,1,1,1
2011-04-15 09:05:33,portscan,TCP Portscan,1,1,1
2011-04-15 09:05:35,portscan,TCP Portsweep,1,1,1
2011-04-15 09:05:42,portscan,TCP Portsweep,1,1,1
2011-04-15 09:05:54,portscan,TCP Portsweep,1,1,1
2011-04-15 09:06:34,portscan,TCP Portscan,1,1,1
2011-04-15 09:06:35,portscan,TCP Portsweep,1,1,1
2011-04-15 09:06:37,portscan,TCP Portscan,1,1,1
2011-04-15 09:07:24,portscan,TCP Portscan,1,1,1
2011-04-15 09:07:41,portscan,TCP Portsweep,1,1,1
2011-04-15 09:07:42,portscan,TCP Portscan,1,1,1
2011-04-15 09:08:34,portscan,TCP Portscan,1,1,1
2011-04-15 09:08:38,portscan,TCP Portsweep,1,1,1
2011-04-15 09:08:52,portscan,TCP Portscan,1,1,1
2011-04-15 09:09:05,portscan,TCP Portsweep,1,1,1
2011-04-15 09:09:15,portscan,TCP Portsweep,1,1,1
2011-04-15 09:09:34,portscan,TCP Portscan,1,1,1
2011-04-15 09:09:41,portscan,TCP Portsweep,1,1,1
2011-04-15 09:09:46,portscan,TCP Portsweep,1,1,1
2011-04-15 09:09:47,portscan,TCP Portscan,1,1,1
2011-04-15 09:10:01,portscan,TCP Portsweep,1,1,1
2011-04-15 09:10:06,portscan,TCP Portsweep,1,1,1
2011-04-15 09:10:07,portscan,TCP Portsweep,1,1,1
2011-04-15 09:10:20,portscan,TCP Portsweep,1,1,1
2011-04-15 09:10:37,portscan,TCP Portscan,1,1,1
2011-04-15 09:11:14,portscan,TCP Portscan,1,1,1
2011-04-15 09:11:40,portscan,TCP Portscan,1,1,1
2011-04-15 09:11:55,portscan,TCP Portsweep,1,1,1
2011-04-15 09:12:13,portscan,TCP Portscan,1,1,1
2011-04-15 09:12:50,portscan,TCP Portscan,1,1,1
2011-04-15 09:13:10,portscan,TCP Portsweep,1,1,1
2011-04-15 09:13:11,portscan,TCP Portscan,1,1,1
2011-04-15 09:13:29,portscan,TCP Portsweep,1,1,1
2011-04-15 09:13:50,portscan,TCP Portscan,1,1,1
2011-04-15 09:14:05,portscan,TCP Portsweep,1,1,1
2011-04-15 09:14:07,portscan,TCP Portsweep,1,1,1
2011-04-15 09:14:19,portscan,TCP Portscan,1,1,1
2011-04-15 09:14:57,portscan,TCP Portscan,1,1,1
2011-04-15 09:15:35,portscan,TCP Portsweep,1,1,1
2011-04-15 09:15:52,portscan,TCP Portscan,3,2,1
2011-04-15 09:16:01,portscan,TCP Portsweep,1,1,1
2011-04-15 09:16:10,portscan,TCP Portsweep,1,1,1
2011-04-15 09:16:34,portscan,TCP Portscan,1,1,1
2011-04-15 09:16:39,portscan,TCP Portsweep,1,1,1
2011-04-15 09:17:07,portscan,TCP Portsweep,1,1,1
2011-04-15 09:17:12,portscan,TCP Portscan,1,1,1
2011-04-15 09:17:39,portscan,TCP Portscan,1,1,1
2011-04-15 09:18:18,portscan,TCP Portscan,1,1,1
2011-04-15 09:18:38,portscan,TCP Portscan,1,1,1
2011-04-15 09:19:01,portscan,TCP Portsweep,1,1,1
2011-04-15 09:19:21,portscan,TCP Portscan,1,1,1
2011-04-15 09:19:44,portscan,TCP Portsweep,1,1,1
2011-04-15 09:19:52,portscan,TCP Portscan,3,2,2
2011-04-15 09:20:14,portscan,TCP Portsweep,1,1,1
2011-04-15 09:20:17,portscan,TCP Portsweep,1,1,1
2011-04-15 09:20:35,portscan,TCP Portscan,1,1,1
2011-04-15 09:20:41,portscan,TCP Portsweep,1,1,1
2011-04-15 09:20:54,portscan,TCP Portscan,1,1,1
2011-04-15 09:21:48,portscan,TCP Portscan,1,1,1
2011-04-15 09:21:51,portscan,TCP Portscan,1,1,1
2011-04-15 09:22:35,portscan,TCP Portscan,1,1,1
2011-04-15 09:22:57,portscan,TCP Portsweep,2,1,1
2011-04-15 09:23:27,portscan,TCP Portsweep,1,1,1
2011-04-15 09:23:45,portscan,TCP Portscan,1,1,1
2011-04-15 09:24:05,portscan,TCP Portscan,1,1,1
2011-04-15 09:24:28,portscan,TCP Portsweep,1,1,1
2011-04-15 09:24:34,portscan,TCP Portscan,1,1,1
2011-04-15 09:24:45,portscan,TCP Portsweep,1,1,1
2011-04-15 09:24:46,portscan,TCP Portsweep,1,1,1
2011-04-15 09:25:06,portscan,TCP Portsweep,1,1,1
2011-04-15 09:25:07,portscan,TCP Portscan,2,2,1
2011-04-15 09:25:20,portscan,TCP Portsweep,2,2,2
2011-04-15 09:25:24,portscan,TCP Portsweep,1,1,1
2011-04-15 09:25:26,portscan,TCP Portsweep,1,1,1
2011-04-15 09:25:46,portscan,TCP Portscan,1,1,1
2011-04-15 09:26:03,portscan,TCP Portsweep,1,1,1
2011-04-15 09:26:04,portscan,TCP Portscan,1,1,1
2011-04-15 09:26:22,portscan,TCP Portsweep,1,1,1
2011-04-15 09:26:31,portscan,TCP Portsweep,1,1,1
2011-04-15 09:26:35,portscan,TCP Portsweep,1,1,1
2011-04-15 09:26:55,portscan,TCP Portsweep,1,1,1
2011-04-15 09:27:06,portscan,TCP Portscan,1,1,1
2011-04-15 09:27:12,portscan,TCP Portsweep,1,1,1
2011-04-15 09:27:13,portscan,TCP Portscan,1,1,1
2011-04-15 09:27:45,portscan,TCP Portsweep,1,1,1
2011-04-15 09:27:50,portscan,TCP Portscan,1,1,1
2011-04-15 09:28:14,portscan,TCP Portscan,1,1,1
2011-04-15 09:28:36,portscan,TCP Portsweep,1,1,1
2011-04-15 09:28:50,portscan,TCP Portscan,1,1,1
2011-04-15 09:28:52,portscan,TCP Portsweep,1,1,1
2011-04-15 09:29:03,portscan,TCP Portsweep,1,1,1
2011-04-15 09:29:09,portscan,TCP Portsweep,1,1,1
2011-04-15 09:29:19,portscan,TCP Portscan,1,1,1
2011-04-15 09:29:37,portscan,TCP Portsweep,1,1,1
2011-04-15 09:29:57,portscan,TCP Portscan,1,1,1
2011-04-15 09:30:19,portscan,TCP Portscan,1,1,1
2011-04-15 09:30:56,portscan,TCP Portscan,1,1,1
2011-04-15 09:31:01,portscan,TCP Portsweep,1,1,1
2011-04-15 09:31:03,portscan,TCP Portsweep,1,1,1
2011-04-15 09:31:39,portscan,TCP Portscan,2,1,1
2011-04-15 09:31:40,portscan,TCP Portsweep,1,1,1
2011-04-15 09:32:07,portscan,TCP Portsweep,1,1,1
2011-04-15 09:32:13,portscan,TCP Portscan,1,1,1
2011-04-15 09:32:23,portscan,TCP Portsweep,2,1,1
2011-04-15 09:32:39,portscan,TCP Portsweep,1,1,1
2011-04-15 09:33:17,portscan,TCP Portsweep,1,1,1
2011-04-15 09:33:33,portscan,TCP Portscan,1,1,1
2011-04-15 09:33:34,portscan,TCP Portscan,1,1,1
2011-04-15 09:33:57,portscan,TCP Portsweep,1,1,1
2011-04-15 09:34:04,portscan,TCP Portsweep,1,1,1
2011-04-15 09:34:31,portscan,TCP Portscan,1,1,1
2011-04-15 09:34:52,portscan,TCP Portscan,2,1,1
2011-04-15 09:34:53,portscan,TCP Portsweep,1,1,1
2011-04-15 09:35:09,portscan,TCP Portsweep,1,1,1
2011-04-15 09:35:14,portscan,TCP Portsweep,1,1,1
2011-04-15 09:35:17,portscan,TCP Portsweep,1,1,1
2011-04-15 09:35:24,portscan,TCP Portscan,1,1,1
2011-04-15 09:35:32,portscan,TCP Portscan,1,1,1
2011-04-15 09:35:42,portscan,TCP Portsweep,1,1,1
2011-04-15 09:35:43,portscan,TCP Portsweep,1,1,1
2011-04-15 09:35:55,portscan,TCP Portsweep,1,1,1
2011-04-15 09:36:17,portscan,TCP Portsweep,1,1,1
2011-04-15 09:36:18,portscan,TCP Portscan,1,1,1
2011-04-15 09:36:37,portscan,TCP Portscan,1,1,1
2011-04-15 09:37:40,portscan,TCP Portscan,1,1,1
2011-04-15 09:38:02,portscan,TCP Portscan,1,1,1
2011-04-15 09:38:27,portscan,TCP Portsweep,1,1,1
2011-04-15 09:38:37,portscan,TCP Portscan,1,1,1
2011-04-15 09:39:02,portscan,TCP Portscan,1,1,1
2011-04-15 09:39:28,portscan,TCP Portsweep,1,1,1
2011-04-15 09:39:34,portscan,TCP Portscan,1,1,1
2011-04-15 09:39:43,portscan,TCP Portsweep,1,1,1
2011-04-15 09:39:51,portscan,TCP Portscan,1,1,1
2011-04-15 09:40:07,portscan,TCP Portsweep,1,1,1
2011-04-15 09:40:11,portscan,TCP Portsweep,1,1,1
2011-04-15 09:40:20,portscan,TCP Portsweep,1,1,1
2011-04-15 09:40:26,portscan,TCP Portsweep,1,1,1
2011-04-15 09:40:37,portscan,TCP Portsweep,1,1,1
2011-04-15 09:40:51,portscan,TCP Portsweep,1,1,1
2011-04-15 09:41:02,portscan,TCP Portscan,1,1,1
2011-04-15 09:41:31,portscan,TCP Portsweep,3,1,2
2011-04-15 09:41:40,portscan,TCP Portsweep,1,1,1
2011-04-15 09:41:43,portscan,TCP Portscan,1,1,1
2011-04-15 09:41:55,portscan,TCP Portsweep,2,1,1
2011-04-15 09:42:17,portscan,TCP Portsweep,1,1,1
2011-04-15 09:42:43,portscan,TCP Portscan,1,1,1
2011-04-15 09:43:06,portscan,TCP Portsweep,1,1,1
2011-04-15 09:43:11,portscan,TCP Portsweep,2,1,1
2011-04-15 09:43:50,portscan,TCP Portscan,1,1,1
2011-04-15 09:44:03,portscan,TCP Portsweep,1,1,1
2011-04-15 09:44:18,portscan,TCP Portscan,1,1,1
2011-04-15 09:44:46,portscan,TCP Portsweep,1,1,1
2011-04-15 09:44:55,portscan,TCP Portscan,1,1,1
2011-04-15 09:44:56,portscan,TCP Portsweep,1,1,1
2011-04-15 09:45:15,portscan,TCP Portsweep,1,1,1
2011-04-15 09:45:39,portscan,TCP Portscan,1,1,1
2011-04-15 09:46:01,portscan,TCP Portscan,1,1,1
2011-04-15 09:46:39,portscan,TCP Portsweep,2,1,1
2011-04-15 09:47:07,portscan,TCP Portsweep,1,1,1
2011-04-15 09:47:12,portscan,TCP Portscan,2,1,1
2011-04-15 09:47:48,portscan,TCP Portscan,1,1,1
2011-04-15 09:48:24,portscan,TCP Portscan,1,1,1
2011-04-15 09:48:56,portscan,TCP Portsweep,1,1,1
2011-04-15 09:48:58,portscan,TCP Portscan,1,1,1
2011-04-15 09:49:01,portscan,TCP Portsweep,1,1,1
2011-04-15 09:49:04,portscan,TCP Portsweep,1,1,1
2011-04-15 09:49:31,portscan,TCP Portscan,1,1,1
2011-04-15 09:49:52,portscan,TCP Portsweep,2,1,1
2011-04-15 09:50:14,portscan,TCP Portsweep,1,1,1
2011-04-15 09:50:24,portscan,TCP Portscan,1,1,1
2011-04-15 09:50:42,portscan,TCP Portsweep,1,1,1
2011-04-15 09:50:55,portscan,TCP Portscan,1,1,1
2011-04-15 09:51:32,portscan,TCP Portscan,2,2,2
2011-04-15 09:51:35,portscan,TCP Portsweep,1,1,1
2011-04-15 09:52:31,portscan,TCP Portsweep,1,1,1
2011-04-15 09:52:34,portscan,TCP Portscan,1,1,1
2011-04-15 09:52:37,portscan,TCP Portscan,1,1,1
2011-04-15 09:53:46,portscan,TCP Portscan,1,1,1
2011-04-15 09:53:52,portscan,TCP Portscan,1,1,1
2011-04-15 09:53:54,portscan,TCP Portsweep,1,1,1
2011-04-15 09:54:28,portscan,TCP Portsweep,1,1,1
2011-04-15 09:54:35,portscan,TCP Portscan,1,1,1
2011-04-15 09:54:40,portscan,TCP Portsweep,1,1,1
2011-04-15 09:54:43,portscan,TCP Portscan,1,1,1
2011-04-15 09:54:51,portscan,TCP Portscan,1,1,1
2011-04-15 09:55:07,portscan,TCP Portsweep,1,1,1
